product_id,seller_id,title,current_price,was_price,location,image_url,image_path,product_url,tags,description,details_json,state,desirability,photo_appeal,issues,desc_match,new_price,sell_price,offer_price,full_caption
8007136739388,7289301991484,,"₪1,800",,רמת גן,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010141_20250509154648_large.jpg?v=1746794906,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010141_20250509154648_large.jpg?v=1746794906,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-5928,,אופניים חשמליים כחדשים. סוללה 48 וולט חזקה. ברקסים דיסק אחורי וקידמי.,"{""מצב המוצר"": ""כמו חדש"", ""ישוב"": ""רמת גן"", ""קטגוריה"": ""אופניים חשמליים""}",6,7,7,"rust on screws, possible dirt, scuffed rear rack, missing front basket",8,3200,2200,1350,"6  
7  
7  
rust on screws, possible dirt, scuffed rear rack, missing front basket  
8  
3200  
2200  
1350"
8005591302204,6713394102332,,"₪1,999",,בני ברק,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010386_20250507215645_large.jpg?v=1746645406,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010386_20250507215645_large.jpg?v=1746645406,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלית-דוכאתיducati,,"יד ראשונה, קורקינט שמורה ללא הוספות (שיפורים), 
45 ק""מ- טווח נסיעה, 25 קמ""ש.
יציבה, פנס קידמי ואחורי, פעמון, מעצור חשמלי, 
צמיגים רחבים- המאפשרים יציבות מלאה
6 שלבי מהירות.
ווינקרים. מתקפלת. כנפיים קידמי ואחורי.
היתה בשימוש כשנה(לא הרבה נסיעות)
גמיש לרציניים.","{""מצב המוצר"": ""כמו חדש"", ""ישוב"": ""בני ברק"", ""קטגוריה"": ""קורקינטים חשמליים""}",8,7,6,"no visible issues, a bit dusty",9,3200,1450,950,"8  
7  
6  
no visible issues, a bit dusty  
9  
3200  
1450  
950"
8007131267132,6963873939516,,"₪1,900",,חיפה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010618_20250509152604_large.jpg?v=1746794112,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010618_20250509152604_large.jpg?v=1746794112,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-כביש-10,,אופניים כביש במצב מצוין . נימכר מחוסר שימוש כל הקודם זוכה,"{""מצב המוצר"": ""משומש"", ""ישוב"": ""חיפה"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",7,8,8,"minor scratches on frame, dirty chain, mismatched wheels",9,"4,500","2,200","1,200","7  
8  
8  
minor scratches on frame, dirty chain, mismatched wheels  
9  
4,500  
2,200  
1,200"
7994083639356,6982653771836,,"₪1,150","₪1,250",חריש,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010433_20250509145639_large.jpg?v=1746791831,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010433_20250509145639_large.jpg?v=1746791831,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-xiaomi-31,,קניתי לפני חודשים כמו חדש,"{""מצב המוצר"": ""כמו חדש"", ""ישוב"": ""חריש"", ""קטגוריה"": ""קורקינטים חשמליים""}",8,8,7,"visible dirt, minor scuffs, no visible major damage",9,1800,1300,950,"8  
8  
7  
visible dirt, minor scuffs, no visible major damage  
9  
1800  
1300  
950"
7995035615292,7446875603004,,"₪1,500",,ירושלים,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010732_20250426204847_large.jpg?v=1745690043,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010732_20250426204847_large.jpg?v=1745690043,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-הרים-של-norco,,"אופני הרים של ""נורקו"", האופניים שמורות מאוד ללא שריטות, מכות או נפילות, השתמשתי בהן מס' פעמים בודדות, נמכרות מחוסר שימוש.
נקנו ב 2000 ש""ח נמכרות ב 1500 ש""ח (גמיש מעט במעמד המכירה).
לפרטים נוספים ניתן ליצור קשר.","{""מצב המוצר"": ""כמו חדש"", ""ישוב"": ""ירושלים"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",8,7,7,"headlight mount looks improvised, handlebar bag is basic, no obvious scratches or dents",9,2500,1300,900,"8  
7  
7  
headlight mount looks improvised, handlebar bag is basic, no obvious scratches or dents  
9  
2500  
1300  
900"
8003747676220,7384097620028,,"₪1,200",,קרית אתא,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010205_20250509141359_large.jpg?v=1746789366,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010205_20250509141359_large.jpg?v=1746789366,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-4481,,קורקינט חשמלי שיאומי . נוסע מעולה. סוללה חזקה. גמיש במחיר.,"{""מצב המוצר"": ""כמו חדש"", ""מתקפל"": ""כן"", ""יצרן"": ""Xiaomi - שיאומי"", ""סוג כלי"": ""קורקינט"", ""ישוב"": ""קרית אתא"", ""קטגוריה"": ""קורקינטים חשמליים""}",6,8,6,"yellow tape on handlebar, visible wear on deck, minor scratches",8,2000,1200,800,"6  
8  
6  
yellow tape on handlebar, visible wear on deck, minor scratches  
8  
2000  
1200  
800"
8007072809020,7473506680892,,"₪1,600",,בת עין,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010400_20250509133246_large.jpg?v=1746787965,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010400_20250509133246_large.jpg?v=1746787965,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-הילוכים-עם-דיסק-שמן,,האופניים נקנו בשנה שעברה בקושי השתמשתי בהם אופניים טובים במחיר מציאה נמכרים עקב חוסר שימוש,"{""מצב המוצר"": ""כמו חדש"", ""ישוב"": ""בת עין"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",6,6,4,"rusty chain, dirty, rear derailleur scratched, worn cassette",6,3000,1200,750,"6  
6  
4  
rusty chain, dirty, rear derailleur scratched, worn cassette  
6  
3000  
1200  
750"
7869170810940,6773449523260,,"₪2,000",,בת ים,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010206_20241204194657_large.jpg?v=1733334514,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010206_20241204194657_large.jpg?v=1733334514,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמלי-136,,סוללה לא תקינה,"{""מצב המוצר"": ""משומש"", ""ישוב"": ""בת ים"", ""קטגוריה"": ""אופניים חשמליים""}",3,2,3,"missing battery, rusty chain, dirty frame, missing rear reflector, bent rear rack, worn pedals",8,4500,1200,600,"3  
2  
3  
missing battery, rusty chain, dirty frame, missing rear reflector, bent rear rack, worn pedals  
8  
4500  
1200  
600"
7809612021820,6891970691132,,"₪1,100","₪1,250",תל מונד,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010115_20250413120017_large.jpg?v=1744534915,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010115_20250413120017_large.jpg?v=1744534915,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-כביש-מרידה-2,,"מעולות למתחילי טריאתלון ובכלל שנת 2015 Merida Ride 100 מידה XS הילוכים Claris אלומיניום. גובה 145 עד 160+. אפשרות לרכוש טריינר בנוסף. (500 ש""ח). גמיש במחיר.","{""מצב המוצר"": ""משומש"", ""יצרן"": ""Merida מרידה"", ""גודל"": ""XS"", ""סוג טכני"": ""כביש"", ""סוג אופניים"": ""אופני כביש וטריאתלון"", ""ישוב"": ""תל מונד"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",7,8,7,"minor scratches, slight wear on bar tape",10,3500,1400,850,"7  
8  
7  
minor scratches, slight wear on bar tape  
10  
3500  
1400  
850"
7997268262972,7084996460604,,"₪1,200",,כפר סבא,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010702_20250429104457_large.jpg?v=1745912815,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010702_20250429104457_large.jpg?v=1745912815,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-הרים-לילדים-norco-storm,,"אופני הרים איכותיות ביותר לילדים, גודל גלגל 20"", בולמי דיסק, מערכת הילוכים איכותית מאד. שמורות מאד.","{""מצב המוצר"": ""משומש"", ""ישוב"": ""כפר סבא"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",8,8,7,"minor scratches, slightly worn tires",9,2200,1300,900,"8  
8  
7  
minor scratches, slightly worn tires  
9  
2200  
1300  
900"
7956821639228,6646935879740,,"₪1,300","₪1,400",חדיד,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010338_20250315003456_large.jpg?v=1743622061,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010338_20250315003456_large.jpg?v=1743622061,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-3812,,שיאומי חדשה נקנתה לפני יומיים מגיע ל20 קמש 36 וולט ו10 אמפר מגיע אם מטען לרציניים בלבד,"{""מצב המוצר"": ""כמו חדש"", ""עוצמת סוללה"": ""36v"", ""מתקפל"": ""כן"", ""יצרן"": ""Xiaomi - שיאומי"", ""ייעוד המוצר"": ""רגיל"", ""מיועד עבור"": ""מבוגרים"", ""סוג כלי"": ""קורקינט"", ""ישוב"": ""חדיד"", ""קטגוריה"": ""קורקינטים חשמליים""}",8,7,7,"wrap on deck, possible non-original handlebar grip, minor scuff on fender",9,2100,1550,900,"8  
7  
7  
wrap on deck, possible non-original handlebar grip, minor scuff on fender  
9  
2100  
1550  
900"
7384269619260,6649341313084,,"₪1,300","₪1,450",פתח תקווה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010449_20250502181422_large.jpg?v=1746198883,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010449_20250502181422_large.jpg?v=1746198883,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/26-mongoose-דיסק,,.אופני הרים  merida big7. גלגל 27.5. שלדה מדיום.ברקס דיסק שמן. הילוכים27 שימנו. בולם זעזועים קידמי 100ממ עם נעילה. תקינים לחלוטין.,"{""מצב המוצר"": ""כמו חדש"", ""סוג אופניים"": ""אופני הרים/שטח"", ""ישוב"": ""פתח תקווה"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",8,8,8,"scratches on frame, worn pedals, slightly dirty chainring, minor scuffs on tires",9,3400,1800,950,"8  
8  
8  
scratches on frame, worn pedals, slightly dirty chainring, minor scuffs on tires  
9  
3400  
1800  
950"
7867924185148,6888446132284,,"₪1,250","₪1,350",פתח תקווה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010811_20250502181325_large.jpg?v=1746198831,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010811_20250502181325_large.jpg?v=1746198831,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/xds29-ברקס-שמן,,אופני הרים  xds29 ברקס דיסק שמן. שלדה מדיום. בולם עם נעילה. גלגל 29. מצב מצויין תקינים לחלוטין,"{""מצב המוצר"": ""כמו חדש"", ""סוג אופניים"": ""אופני הרים/שטח"", ""ישוב"": ""פתח תקווה"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",8,7,7,"minor scratches, worn pedals, dust on the frame",10,2800,1600,900,"8  
7  
7  
minor scratches, worn pedals, dust on the frame  
10  
2800  
1600  
900"
8002717286460,6689051476028,,"₪1,800","₪2,000",תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010390_20250507104335_large.jpg?v=1746603830,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010390_20250507104335_large.jpg?v=1746603830,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-ecomotion-48v-1,,"אופניים חשמליים אקומושיין ""חדשות"".
סוללה 48 וולט, 13 אמפר. בלמים דיסק איכותיים.
גלגלי מגנזיום. צמיגים איכותיים ורחבים.
אחריות יבואן רשמי לשנה. סוללה חזקה במיוחד 48 וולט,13 אמפר.
3 מצבי מהירות.
בולם זעזועים קדמי כפול,בולם אחורי.
תאורה קדמית ואחורית. בלמי דיסק.
כיסא נוח ומתקפל עם בולם זעזועים.
בולם קידמי איכותי.
מנוע דואל טורבו בהספק של 250.
טווח נסיעה עד 40 קמ.
תיק איכותי לסוללה.
6 הילוכים שימנו.","{""מצב המוצר"": ""כמו חדש"", ""עוצמת סוללה"": ""48V-13HA"", ""יצרן"": ""Ecomotion"", ""סוג אופניים"": ""אופני כביש"", ""עוצמת מנוע"": ""250w-500w"", ""מתקפל"": ""כן"", ""ישוב"": ""תל אביב יפו"", ""קטגוריה"": ""אופניים חשמליים""}",8,7,7,"some scratches on the frame, worn pedals, rear fender slightly bent",8,3200,2200,1400,"8  
7  
7  
some scratches on the frame, worn pedals, rear fender slightly bent  
8  
3200  
2200  
1400"
7938258370620,7336083193916,,"₪1,500",,קרית עקרון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010457_20250223154957_large.jpg?v=1740318630,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010457_20250223154957_large.jpg?v=1740318630,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-עיר-מתקפלות-מנעול,,"אופני עיר מתקפלות נרכשו לפני כשנה - במצב חדש.
כוללות מנעול קריפטונייט + מעמד (ראה תמונה) + פנס קדמי ואחורי","{""מצב המוצר"": ""כמו חדש"", ""יצרן"": ""Urbano"", ""סוג אופניים"": ""אופני עיר"", ""מתקפל"": ""כן"", ""מיועד עבור"": ""יוניסקס"", ""וינטג'"": ""לא"", ""קוטר גלגל"": ""29''"", ""ישוב"": ""קרית עקרון"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",8,7,7,"missing front wheel reflector, some dust, possibly minor scratches",9,2500,1300,900,"8  
7  
7  
missing front wheel reflector, some dust, possibly minor scratches  
9  
2500  
1300  
900"
8006955565116,7473366138940,,"₪1,200",,קרית אונו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010911_20250509101016_large.jpg?v=1746774887,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010911_20250509101016_large.jpg?v=1746774887,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-gdc06faad,,צריך להחליף סוללה. ממש מציאה,"{""מצב המוצר"": ""משומש"", ""עוצמת סוללה"": ""48v"", ""מתקפל"": ""כן"", ""ייעוד המוצר"": ""רגיל"", ""סוג כלי"": ""קורקינט"", ""ישוב"": ""קרית אונו"", ""קטגוריה"": ""קורקינטים חשמליים""}",4,6,6,"scratched deck, missing battery, worn tires, missing parts on handlebar",10,3500,1600,700,"4  
6  
6  
scratched deck, missing battery, worn tires, missing parts on handlebar  
10  
3500  
1600  
700"
7894260121660,6973801463868,,"₪1,200","₪1,300",ירושלים,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/image-y2_0pa_010794_20250101220735_large.jpg?v=1735762088,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/image-y2_0pa_010794_20250101220735_large.jpg?v=1735762088,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-4047,,"לא נעשה שימוש בזמן האחרון עקב סוללה הרוסה. לפני חודשיים כשהייתה סוללה היו במצב טוב. אפשר לקבל את הסוללה שלא עובדת 48/15 ולנסות לתקן ובנוסף לקבל עוד סוללה שעובדת אבל לא מתאימה לאופניים 36/10. כשקניתי אמרו לי מנוע 500. הידית גז שבורה אבל אפשר ליסוע גם ככה. מוכר כי עובר לקורקינט.
גמיש, להתקשר.","{""מצב המוצר"": ""משומש"", ""יצרן"": ""Max mini"", ""ישוב"": ""ירושלים"", ""קטגוריה"": ""אופניים חשמליים""}",4,5,4,"faded paint, missing chain cover, dirty frame, possible damage to grip/handlebar",8,3500,1300,700,"4  
5  
4  
faded paint, missing chain cover, dirty frame, possible damage to grip/handlebar  
8  
3500  
1300  
700"
7852208914492,6647733125180,,"₪1,000",,תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010368_20241119091520_large.jpg?v=1732000544,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010368_20241119091520_large.jpg?v=1732000544,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-הרים-833,,"אופניים למבוגרים חדשים לגמרי בקופסא (עדיין לא נפתחה).
נרכשו 2 זוגות, ו-1 נמכר עקב אי התאמה בגודל.
מידת הגלגלים 26"" ומוכר כיוון שצריך 28"".
בתמונה זוג האופניים שהורכבו, הזהים לזוג שנמכר","{""מצב המוצר"": ""חדש באריזה"", ""יצרן"": ""Saishen"", ""סוג אופניים"": ""אופני הרים/שטח"", ""קוטר גלגל"": ""26''"", ""ישוב"": ""תל אביב יפו"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",10,7,8,none visible,10,1700,1300,900,"10  
7  
8  
none visible  
10  
1700  
1300  
900"
7941703663676,7281375903804,,"₪1,000",,קרית גת,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010092_20250226193408_large.jpg?v=1740591264,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010092_20250226193408_large.jpg?v=1740591264,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-הרים-936,,האופניים בני שנתיים רכבתי איתם על הרים מאוד איכותיים אם קפיץ קדמי מתכוונן ו7 הילוכים גלגלים 24 אינץ',"{""מצב המוצר"": ""משומש"", ""סוג אופניים"": ""אופני הרים/שטח"", ""מתקפל"": ""לא"", ""מיועד עבור"": ""יוניסקס"", ""מערכת מתלים"": ""זנב קשיח"", ""וינטג'"": ""לא"", ""קוטר גלגל"": ""24''"", ""ישוב"": ""קרית גת"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",7,7,6,"dirty, possible wear on tires, seat angle not standard, no visible major damage",8,2000,1200,750,"7  
7  
6  
dirty, possible wear on tires, seat angle not standard, no visible major damage  
8  
2000  
1200  
750"
7936413204540,7019863179324,,"₪1,000",,פתח תקווה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010342_20250420211558_large.jpg?v=1745172991,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010342_20250420211558_large.jpg?v=1745172991,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-gc77136d2,,אופנייםIRON HORSE MAVERICK 3.2  אלומנים שעמדו בצד צריך לנפח גלגלים באין מענה בנייד להשאיר הודעה בווצאפ,"{""מצב המוצר"": ""כמו חדש"", ""סוג אופניים"": ""אופני הרים/שטח"", ""מיועד עבור"": ""יוניסקס"", ""קוטר גלגל"": ""26''"", ""ישוב"": ""פתח תקווה"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",6,6,7,"dusty, possibly flat tires, some rust on chain, used grips",8,"2,200","1,200",700,"6  
6  
7  
dusty, possibly flat tires, some rust on chain, used grips  
8  
2,200  
1,200  
700"
7908062363708,6855606992956,,"₪1,100",,פתח תקווה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_5pa_010424_20250221140414_large.jpg?v=1740139465,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_5pa_010424_20250221140414_large.jpg?v=1740139465,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופנים-494,,אופנים   גדולות במצב מצויין EVOKE באין מענה בנייד להשאיר הודעה בווצאפ,"{""מצב המוצר"": ""כמו חדש"", ""יצרן"": ""EVOKE"", ""סוג אופניים"": ""אופני עיר"", ""מיועד עבור"": ""יוניסקס"", ""ישוב"": ""פתח תקווה"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",8,6,6,"rust on chain, dirty, worn rear tire, mismatched seat",8,2400,1200,750,"8  
6  
6  
rust on chain, dirty, worn rear tire, mismatched seat  
8  
2400  
1200  
750"
8006416465980,7398520586300,,"₪1,800",,טבריה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010269_20250508173600_large.jpg?v=1746715008,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010269_20250508173600_large.jpg?v=1746715008,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-g11cddd40,,"אופניים מצב מצויין ..
נוחות מאוד .. קלות מאוד ..
סוללה מצב מעולה 
צמיגים נגד פנצ'רים
יש לוחית רישוי מסודר 
מטען כמו חדש ...","{""מצב המוצר"": ""משומש"", ""עוצמת סוללה"": ""V48  /15.6"", ""יצרן"": ""גריין בייק"", ""סוג אופניים"": ""אופני עיר"", ""עוצמת מנוע"": ""250w-500w"", ""מתקפל"": ""כן"", ""ישוב"": ""טבריה"", ""קטגוריה"": ""אופניים חשמליים""}",7,7,6,"light wear on handlebars, small scratches, cables look messy",8,3500,1600,1000,"7  
7  
6  
light wear on handlebars, small scratches, cables look messy  
8  
3500  
1600  
1000"
8006925910076,7473306501180,,"₪1,600",,קרית מוצקין,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010443_20250509084519_large.jpg?v=1746770054,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010443_20250509084519_large.jpg?v=1746770054,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-g27beada5,,"למכירה - Giant liv, אלומיניום. שמור מאוד! כל 8 חודשים עבר טיפול. ראה אספלט ושטח קל! צמיג אחורי מקורי חדש + צמיג נוסף (חדש, לא משומש) - מתנה! נמכר עקב אי שימוש. 
מחיר קצת גמיש","{""מצב המוצר"": ""כמו חדש"", ""יצרן"": ""Giant"", ""סוג אופניים"": ""אופני הרים/שטח"", ""מתקפל"": ""לא"", ""מיועד עבור"": ""נשים"", ""מערכת מתלים"": ""זנב קשיח"", ""וינטג'"": ""לא"", ""קוטר גלגל"": ""27.5''"", ""ישוב"": ""קרית מוצקין"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",7,8,6,"minor scratches, dirt, some paint wear",8,3600,1400,900,"7  
8  
6  
minor scratches, dirt, some paint wear  
8  
3600  
1400  
900"
7933006610492,6771882688572,,"₪1,200",,אשדוד,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010947_20250219122559_large.jpg?v=1739960871,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010947_20250219122559_large.jpg?v=1739960871,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-4780,,אחלה אופניים היו בשימוש מועט מאד הכל עובד ונוחות מאד יש סבל ופנס אחורי רגלית חזקה + מטען מקורי קצת גמיש,"{""מצב המוצר"": ""כמו חדש"", ""עוצמת סוללה"": ""36v-50v"", ""סוג אופניים"": ""אופני עיר"", ""עוצמת מנוע"": ""2501w-3000w"", ""מתקפל"": ""לא"", ""ישוב"": ""אשדוד"", ""קטגוריה"": ""אופניים חשמליים""}",6,6,7,"rust on handlebars, worn saddle, battery casing wear, some scratches on frame",8,3000,1700,950,"6  
6  
7  
rust on handlebars, worn saddle, battery casing wear, some scratches on frame  
8  
3000  
1700  
950"
7969899479100,7304185184316,,"₪1,500",,בלפוריה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010871_20250330002512_large.jpg?v=1743283581,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010871_20250330002512_large.jpg?v=1743283581,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-עיר-raleigh-1,,"אופניים שקיבלנו מתנה לא מתאימים לאופי
חדש בקרטון","{""מצב המוצר"": ""חדש באריזה"", ""סוג אופניים"": ""אופני עיר"", ""מיועד עבור"": ""יוניסקס"", ""ישוב"": ""בלפוריה"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",10,8,8,none visible,10,2200,1600,1000,"10  
8  
8  
none visible  
10  
2200  
1600  
1000"
7987022757948,7428141875260,,"₪1,200","₪1,500",רחובות,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010560_20250509075826_large.jpg?v=1746766732,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010560_20250509075826_large.jpg?v=1746766732,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-אדום-לבן,,"אופניים מיוחדים ממש, יפים ובמצב מצוין (!) מוכרת בעצב רב עקב חוסר שימוש... 
48/12
יש סלסלה מקדימה
יש פנס קדמי ואחורי
יש איתות","{""מצב המוצר"": ""כמו חדש"", ""סוג אופניים"": ""אופני עיר"", ""ישוב"": ""רחובות"", ""קטגוריה"": ""אופניים חשמליים""}",7,7,6,"rust on chain, dirty frame, mismatched seat, lock hanging, signs of outdoor storage",8,3000,1700,900,"7  
7  
6  
rust on chain, dirty frame, mismatched seat, lock hanging, signs of outdoor storage  
8  
3000  
1700  
900"
7376454025276,6647488610364,,"₪1,000",,שפיים,,,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-בי-אם-אקס-אורגינל,,"אופינ בי אם אקס מקוריות כידון 360 גלגלים מחוזקים כיסא פעלולים למיקצוענים היזדמנות נדירה. אופני פעלולים / BMX, יצרן: BMC.","{""מצב המוצר"": ""כמו חדש"", ""ישוב"": ""שפיים"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",n,n,n,nan,n,nan,nan,nan,nan
7977436708924,7402356834364,,"₪1,800",,ערד,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010933_20250406165417_large.jpg?v=1743947847,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010933_20250406165417_large.jpg?v=1743947847,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניי-הרים-108,,אופניי הרים כחדשים כולל מושב לילד,"{""מצב המוצר"": ""כמו חדש"", ""סוג אופניים"": ""אופני הרים/שטח"", ""מיועד עבור"": ""יוניסקס"", ""ישוב"": ""ערד"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",n,n,n,nan,n,nan,nan,nan,nan
7988253917244,6647412097084,,"₪1,800",,גבעת אבני,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010742_20250418053201_large.jpg?v=1744943565,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010742_20250418053201_large.jpg?v=1744943565,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-ge2042db7,,,"{""מצב המוצר"": ""משומש"", ""סוג אופניים"": ""אופני הרים/שטח"", ""מתקפל"": ""לא"", ""מיועד עבור"": ""יוניסקס"", ""מערכת מתלים"": ""שיכוך מלא"", ""קוטר גלגל"": ""26''"", ""ישוב"": ""גבעת אבני"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",n,n,n,nan,n,nan,nan,nan,nan
7683557031996,6669948223548,,"₪2,000",,חולון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010109_20240711184914_large.jpg?v=1743623332,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010109_20240711184914_large.jpg?v=1743623332,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-gdb9c6d2e,,אופניים חשמליים של חברת מומו דיזיין דגם מהדורה מוגבלת צבאיות עם 2 בטריות 48 וולט שמורות כחדשות צמיגים חדשים ברקסים חדשים בקר350. וולט!,"{""מצב המוצר"": ""משומש"", ""ישוב"": ""חולון"", ""קטגוריה"": ""אופניים (לא חשמלי)""}",n,n,n,nan,n,nan,nan,nan,nan
